"Date & Time","use [kW]","gen [kW]","MaxVrmsA [V]","MaxVrmsB [V]","Renewable Power [kW]","Consumption (House) [kW]","VrmsA [V]","VrmsB [V]","I11 [A]","I12 [A]","I21 [A]","I22 [A]","I31 [A]","I32 [A]","F1 [Hz]","Grid Power [kW]","Generac Power [kW]","Current on Utility Tie [A]","Shop [kW]","Panel1 (HVAC) [kW]","Panel2 (H2O) [kW]","Panel3 (Kitchen) [kW]"
2023-11-01 10:37:50,-4.327000000,1.000300000,121.981505794,122.157805802,-5.324100000,-4.326000000,121.981505794,122.157805802,1.081100051,0.105500005,16.468600782,15.845700753,2.405200114,0.274500013,59.982402849,0.999100000,0.001200000,4.218400200,-0.001000000,-0.117500000,-3.931700000,-0.276800000
2023-11-01 10:37:40,-4.325600000,0.997300000,121.966905793,122.154905802,-5.319700000,-4.324600000,121.966905793,122.154905802,1.062900050,0.105900005,16.470300782,15.844300753,2.409900114,0.274500013,59.986702849,0.996100000,0.001200000,4.214100200,-0.001000000,-0.115900000,-3.931400000,-0.277300000
2023-11-01 10:37:30,-4.332800000,1.007900000,121.881705789,122.045505797,-5.337300000,-4.331600000,121.881705789,122.045505797,1.068400051,0.104200005,16.459500782,15.832400752,2.499000119,0.274400013,59.989002849,1.006900000,0.001000000,4.305600205,-0.001200000,-0.116500000,-3.925400000,-0.289700000
2023-11-01 10:37:20,-4.335700000,1.029900000,121.951305792,122.115705800,-5.362400000,-4.334700000,121.951305792,122.115705800,1.066100051,0.106000005,16.467100782,15.840700752,2.492000118,0.274400013,59.987602849,1.028700000,0.001200000,4.386700208,-0.001000000,-0.116300000,-3.929500000,-0.288900000
2023-11-01 10:37:10,-4.339900000,1.049700000,121.941505792,122.105105800,-5.386300000,-4.338800000,121.941505792,122.105105800,1.097100052,0.104000005,16.467800782,15.842200752,2.503100119,0.274300013,59.986702849,1.048600000,0.001100000,4.454500212,-0.001100000,-0.119100000,-3.929500000,-0.290200000
2023-11-01 10:37:00,-4.338000000,1.041900000,121.814405786,122.012005795,-5.376500000,-4.336900000,121.814405786,122.012005795,1.248100059,0.102800005,16.476900783,15.849800753,2.405400114,0.275200013,59.988302849,1.040700000,0.001200000,4.322700205,-0.001100000,-0.132500000,-3.928100000,-0.276300000
2023-11-01 10:36:50,-3.908400000,0.584100000,121.958805793,122.147505802,-4.489400000,-3.907400000,121.958805793,122.147505802,1.061800050,0.106800005,14.952400710,14.282500678,2.395900114,0.274000013,59.996402850,0.583000000,0.001100000,5.326700253,-0.001000000,-0.115800000,-3.515900000,-0.275700000
2023-11-01 10:36:40,-0.500700000,-2.843100000,122.450905816,122.652305826,2.342500000,-0.500700000,122.450905816,122.652305826,1.076900051,0.106000005,0.935900044,0.346000016,2.402700114,0.276500013,59.982702849,-2.843200000,0.000100000,11.922700566,-0.000000000,-0.117600000,-0.104900000,-0.278200000
2023-11-01 10:36:30,-0.504900000,-2.841600000,122.420005815,122.618505824,2.337300000,-0.504700000,122.420005815,122.618505824,1.069000051,0.104200005,0.966200046,0.398800019,2.420500115,0.275700013,59.982302849,-2.841800000,0.000200000,11.909500566,-0.000200000,-0.117200000,-0.106100000,-0.281400000
2023-11-01 10:36:20,-0.506300000,-2.833600000,122.418305815,122.608205824,2.327400000,-0.506300000,122.418305815,122.608205824,1.074400051,0.104800005,0.936800044,0.345700016,2.434100116,0.276400013,59.982402849,-2.833700000,0.000100000,11.863600563,-0.000000000,-0.117500000,-0.105200000,-0.283600000
2023-11-01 10:36:10,-0.508500000,-2.832400000,122.390405813,122.589005823,2.324400000,-0.508300000,122.390405813,122.589005823,1.072000051,0.102700005,0.973000046,0.406600019,2.442100116,0.276100013,59.980802849,-2.832500000,0.000100000,11.858800563,-0.000200000,-0.117400000,-0.106300000,-0.284600000
2023-11-01 10:36:00,-0.509200000,-2.818400000,122.316705810,122.499205818,2.309300000,-0.509200000,122.316705810,122.499205818,1.086900052,0.103500005,0.937300045,0.343600016,2.447500116,0.275800013,59.990002849,-2.818500000,0.000100000,11.809900561,-0.000000000,-0.118800000,-0.104900000,-0.285500000
2023-11-01 10:35:50,-0.507500000,-2.803700000,122.447205816,122.633905825,2.296600000,-0.507400000,122.447205816,122.633905825,1.072800051,0.106200005,0.932900044,0.345800016,2.442100116,0.275500013,60.008002850,-2.803900000,0.000200000,11.731500557,-0.000100000,-0.117400000,-0.104700000,-0.285300000
2023-11-01 10:35:40,-0.507900000,-2.796200000,122.329105810,122.521405819,2.288800000,-0.507700000,122.329105810,122.521405819,1.068300051,0.102700005,0.932800044,0.342900016,2.456200117,0.274700013,60.003602850,-2.796300000,0.000100000,11.707800556,-0.000200000,-0.117000000,-0.104500000,-0.286200000
2023-11-01 10:35:30,-0.515200000,-2.755600000,122.422805815,122.626605824,2.240600000,-0.515100000,122.422805815,122.626605824,1.077000051,0.103800005,0.999800047,0.346700016,2.453000117,0.275300013,59.996602850,-2.755600000,-0.000000000,11.563700549,-0.000100000,-0.117500000,-0.111300000,-0.286300000
2023-11-01 10:35:20,-0.493900000,-2.778700000,122.554005821,122.743105830,2.285200000,-0.493800000,122.554005821,122.743105830,1.077500051,0.102900005,0.933900044,0.348400017,2.677500127,0.275600013,59.992502849,-2.778900000,0.000200000,11.878300564,-0.000100000,-0.117800000,-0.104900000,-0.271100000
2023-11-01 10:35:10,-0.417400000,-2.860800000,122.801505833,123.134905849,2.443700000,-0.417300000,122.801505833,123.134905849,1.063300051,0.105200005,0.929600044,0.355500017,1.909400091,0.278000013,59.992302849,-2.860900000,0.000100000,12.317400585,-0.000100000,-0.117300000,-0.105000000,-0.195000000
2023-11-01 10:35:00,-0.416900000,-2.863800000,122.828805834,123.156305850,2.447100000,-0.416900000,122.828805834,123.156305850,1.064700051,0.104800005,0.927900044,0.355300017,1.906600091,0.277500013,59.990102849,-2.864000000,0.000200000,12.328700586,-0.000000000,-0.117300000,-0.105000000,-0.194600000
2023-11-01 10:34:50,-0.417200000,-2.829500000,122.857105835,123.194805851,2.412800000,-0.417100000,122.857105835,123.194805851,1.068900051,0.103900005,0.930500044,0.355700017,1.899600090,0.277600013,59.997802850,-2.829800000,0.000300000,12.190300579,-0.000100000,-0.117800000,-0.105200000,-0.194100000
2023-11-01 10:34:40,-0.420800000,-2.828900000,122.883005837,123.200905852,2.408300000,-0.420700000,122.883005837,123.200905852,1.063700051,0.103800005,1.011000048,0.471000022,1.902700090,0.277200013,60.006002850,-2.828900000,-0.000000000,12.187100579,-0.000100000,-0.117400000,-0.108600000,-0.194700000
2023-11-01 10:34:30,-0.418500000,-2.872100000,122.896805837,123.228905853,2.454000000,-0.418400000,122.896805837,123.228905853,1.070000051,0.106000005,0.932100044,0.355900017,1.901500090,0.276500013,60.010502850,-2.872300000,0.000200000,12.356200587,-0.000100000,-0.118100000,-0.105300000,-0.195000000
2023-11-01 10:34:20,-0.419000000,-2.882000000,122.913005838,123.247205854,2.463000000,-0.419000000,122.913005838,123.247205854,1.077600051,0.104200005,0.933500044,0.356200017,1.899600090,0.278100013,60.002002850,-2.882000000,-0.000000000,12.398800589,-0.000000000,-0.118600000,-0.105600000,-0.194800000
2023-11-01 10:34:10,-0.423000000,-2.892300000,122.657505826,122.994705842,2.469400000,-0.423000000,122.657505826,122.994705842,1.063100050,0.104800005,0.996100047,0.353200017,1.901000090,0.277400013,59.991502849,-2.892400000,0.000100000,12.485200593,-0.000000000,-0.117100000,-0.111500000,-0.194400000
2023-11-01 10:34:00,-0.420400000,-2.891000000,122.652805826,122.985105841,2.471200000,-0.420200000,122.652805826,122.985105841,1.072400051,0.102800005,0.977500046,0.426400020,1.909300091,0.277000013,59.988802849,-2.891200000,0.000200000,12.458400592,-0.000200000,-0.117900000,-0.106700000,-0.195600000
2023-11-01 10:33:50,-0.416000000,-2.879000000,122.754805831,123.079905846,2.463000000,-0.416000000,122.754805831,123.079905846,1.066900051,0.104900005,0.931200044,0.353700017,1.888500090,0.277900013,59.990002849,-2.879000000,-0.000000000,12.402900589,-0.000000000,-0.117500000,-0.105300000,-0.193200000
2023-11-01 10:33:40,-0.413500000,-2.878400000,122.589805823,122.916405838,2.465300000,-0.413400000,122.589805823,122.916405838,1.051900050,0.105300005,0.929100044,0.350700017,1.887000090,0.277400013,59.982002849,-2.878600000,0.000200000,12.408900589,-0.000100000,-0.115700000,-0.104700000,-0.193000000
2023-11-01 10:33:30,-0.416600000,-2.875500000,122.612905824,122.934205839,2.459100000,-0.416600000,122.612905824,122.934205839,1.057500050,0.104000005,0.929200044,0.351600017,1.914700091,0.276300013,59.983402849,-2.875700000,0.000200000,12.391200589,-0.000000000,-0.116300000,-0.104800000,-0.195500000
2023-11-01 10:33:20,-0.418100000,-2.881300000,122.708205828,123.030805844,2.463500000,-0.418000000,122.708205828,123.030805844,1.059600050,0.104800005,0.957100045,0.402500019,1.920400091,0.277200013,59.997602850,-2.881400000,0.000100000,12.406200589,-0.000100000,-0.116300000,-0.105800000,-0.195900000
2023-11-01 10:33:10,-0.416000000,-2.881300000,122.718705829,123.101905847,2.465700000,-0.415900000,122.718705829,123.101905847,1.054600050,0.105000005,0.930900044,0.354100017,1.903100090,0.276700013,59.991202849,-2.881500000,0.000200000,12.404800589,-0.000100000,-0.116300000,-0.105200000,-0.194400000
2023-11-01 10:33:00,-0.422500000,-2.878900000,122.491805818,122.870905836,2.456900000,-0.422400000,122.491805818,122.870905836,1.061500050,0.103700005,0.984800047,0.351200017,1.921200091,0.276300013,59.982302849,-2.879200000,0.000300000,12.437100591,-0.000100000,-0.116700000,-0.110200000,-0.195500000
2023-11-01 10:32:50,-0.417200000,-2.872400000,122.491705818,122.818405834,2.455600000,-0.417200000,122.491705818,122.818405834,1.052900050,0.103900005,0.941000045,0.349500017,1.914900091,0.275900013,59.983202849,-2.872800000,0.000400000,12.391400589,-0.000000000,-0.115800000,-0.106000000,-0.195400000
2023-11-01 10:32:40,-0.416200000,-2.862300000,122.474305817,122.817605834,2.446400000,-0.416100000,122.474305817,122.817605834,1.069300051,0.105200005,0.929700044,0.349800017,1.904400090,0.276400013,59.991802849,-2.862400000,0.000100000,12.361300587,-0.000100000,-0.117300000,-0.104600000,-0.194200000
2023-11-01 10:32:30,-0.429200000,-2.849400000,122.480505818,122.788905832,2.420300000,-0.429200000,122.480505818,122.788905832,1.057400050,0.106400005,0.927900044,0.349800017,1.991300095,0.277800013,59.991802849,-2.849500000,0.000100000,12.247100582,-0.000000000,-0.116200000,-0.104800000,-0.208200000
2023-11-01 10:32:20,-0.432400000,-2.842900000,122.501105818,122.816405833,2.410700000,-0.432300000,122.501105818,122.816405833,1.086400052,0.107300005,0.929700044,0.349500017,1.993900095,0.277800013,59.980402849,-2.842900000,-0.000000000,12.230400581,-0.000100000,-0.118900000,-0.104900000,-0.208500000
2023-11-01 10:32:10,-0.430200000,-2.845000000,122.485005818,122.794505832,2.415400000,-0.430000000,122.485005818,122.794505832,1.065100051,0.104300005,0.927600044,0.349900017,1.993400095,0.277200013,59.977102849,-2.845200000,0.000200000,12.232000581,-0.000200000,-0.117100000,-0.104600000,-0.208300000
2023-11-01 10:32:00,-0.416500000,-2.847200000,122.520305819,122.861605836,2.430900000,-0.416500000,122.520305819,122.861605836,1.074700051,0.107200005,0.928100044,0.350700017,1.893300090,0.277300013,59.978802849,-2.847400000,0.000200000,12.297300584,-0.000000000,-0.117800000,-0.104700000,-0.194000000
2023-11-01 10:31:50,-0.416000000,-2.852500000,122.505505819,122.841705835,2.437000000,-0.415900000,122.505505819,122.841705835,1.076500051,0.106500005,0.926800044,0.350400017,1.886700090,0.277200013,59.988002849,-2.852800000,0.000300000,12.326100585,-0.000100000,-0.118300000,-0.104800000,-0.192800000
2023-11-01 10:31:40,-0.420400000,-2.849600000,122.504605819,122.858305835,2.429300000,-0.420400000,122.504605819,122.858305835,1.065000051,0.107800005,0.994500047,0.350200017,1.882400089,0.276900013,59.990502849,-2.849700000,0.000100000,12.336900586,-0.000000000,-0.117100000,-0.111000000,-0.192300000
2023-11-01 10:31:30,-0.413300000,-2.841000000,122.676005827,123.004305842,2.428000000,-0.413300000,122.676005827,123.004305842,1.049300050,0.106100005,0.928300044,0.352600017,1.882100089,0.277200013,59.983402849,-2.841300000,0.000300000,12.255200582,-0.000000000,-0.115700000,-0.104900000,-0.192700000
2023-11-01 10:31:20,-0.415300000,-2.841900000,122.636005825,122.985105841,2.427000000,-0.415100000,122.636005825,122.985105841,1.070300051,0.106300005,0.926500044,0.352600017,1.886900090,0.277000013,59.956402848,-2.841900000,-0.000000000,12.268700583,-0.000200000,-0.117600000,-0.104700000,-0.192800000
2023-11-01 10:31:10,-0.414100000,-2.847300000,122.502105819,122.856605835,2.433200000,-0.414100000,122.502105819,122.856605835,1.053100050,0.107000005,0.934400044,0.351200017,1.888200090,0.277900013,59.968702848,-2.847300000,-0.000000000,12.299100584,-0.000000000,-0.115900000,-0.105200000,-0.193000000
2023-11-01 10:31:00,-0.414600000,-2.847700000,122.554305821,122.910305838,2.433400000,-0.414600000,122.554305821,122.910305838,1.062000050,0.105200005,0.931100044,0.351800017,1.889600090,0.276900013,59.977202849,-2.848000000,0.000300000,12.299900584,-0.000000000,-0.116800000,-0.105100000,-0.192700000
2023-11-01 10:30:50,-0.414600000,-2.844500000,122.512505819,122.860105836,2.430100000,-0.414500000,122.512505819,122.860105836,1.061600050,0.102800005,0.931100044,0.350400017,1.885400090,0.277600013,59.989702849,-2.844500000,-0.000000000,12.289700584,-0.000100000,-0.116800000,-0.104900000,-0.192800000
2023-11-01 10:30:40,-0.413700000,-2.840000000,122.564105821,122.912605838,2.426200000,-0.413700000,122.564105821,122.912605838,1.051900050,0.103800005,0.931800044,0.350500017,1.883400089,0.278100013,59.991702849,-2.839900000,-0.000100000,12.263700582,-0.000000000,-0.116000000,-0.104800000,-0.192900000
2023-11-01 10:30:30,-0.416800000,-2.835700000,122.611805824,122.968605841,2.419400000,-0.416600000,122.611805824,122.968605841,1.075800051,0.108800005,0.934000044,0.352000017,1.885700090,0.277400013,59.994702850,-2.835800000,0.000100000,12.251200582,-0.000200000,-0.118200000,-0.105400000,-0.193000000
2023-11-01 10:30:20,-0.422900000,-2.821300000,122.536605820,122.886405837,2.398300000,-0.422900000,122.536605820,122.886405837,1.068400051,0.107000005,0.999100047,0.350900017,1.894400090,0.279200013,59.991002849,-2.821200000,-0.000100000,12.217800580,-0.000000000,-0.117500000,-0.111700000,-0.193700000
2023-11-01 10:30:10,-0.413500000,-2.829500000,122.427305815,122.783105832,2.416400000,-0.413400000,122.427305815,122.783105832,1.055100050,0.107200005,0.932300044,0.348500017,1.886800090,0.276700013,59.989402849,-2.829700000,0.000200000,12.233700581,-0.000100000,-0.115900000,-0.104800000,-0.192700000
2023-11-01 10:30:00,-0.413500000,-2.820100000,122.401205814,122.752505830,2.406800000,-0.413500000,122.401205814,122.752505830,1.060800050,0.105200005,0.935100044,0.347800017,1.877500089,0.276100013,59.992302849,-2.820300000,0.000200000,12.207600580,-0.000000000,-0.116600000,-0.105200000,-0.191700000
2023-11-01 10:29:50,-0.413800000,-2.827500000,122.686505827,123.039005844,2.413800000,-0.413700000,122.686505827,123.039005844,1.066300051,0.106300005,0.931500044,0.352300017,1.876100089,0.277300013,60.008902850,-2.827400000,-0.000100000,12.209600580,-0.000100000,-0.117100000,-0.105100000,-0.191500000
2023-11-01 10:29:40,-0.416100000,-2.843600000,123.076705846,123.423805862,2.427700000,-0.416100000,123.076705846,123.423805862,1.078000051,0.105500005,0.933500044,0.359500017,1.873400089,0.277500013,60.001202850,-2.843800000,0.000200000,12.246000582,-0.000000000,-0.118900000,-0.105600000,-0.191600000
2023-11-01 10:29:30,-0.414500000,-2.841000000,123.217605853,123.558405869,2.426700000,-0.414400000,123.217605853,123.558405869,1.056800050,0.105600005,0.931600044,0.361300017,1.870300089,0.278800013,60.005702850,-2.841000000,-0.000000000,12.214600580,-0.000100000,-0.116900000,-0.105700000,-0.191800000
2023-11-01 10:29:20,-0.415000000,-2.832700000,123.167205850,123.511905867,2.418000000,-0.414900000,123.167205850,123.511905867,1.060900050,0.105100005,0.933500044,0.361600017,1.873600089,0.278800013,59.994802850,-2.832800000,0.000100000,12.190800579,-0.000100000,-0.117100000,-0.105700000,-0.192100000
2023-11-01 10:29:10,-0.414300000,-2.840800000,122.983605841,123.324205858,2.426700000,-0.414300000,122.983605841,123.324205858,1.057200050,0.105300005,0.933900044,0.359700017,1.875900089,0.277700013,59.982102849,-2.841000000,0.000200000,12.235900581,-0.000000000,-0.116700000,-0.105600000,-0.192000000
2023-11-01 10:29:00,-0.420400000,-2.818900000,122.874005836,123.227705853,2.398700000,-0.420300000,122.874005836,123.227705853,1.062000050,0.104200005,0.999900047,0.357400017,1.873600089,0.277700013,59.977602849,-2.818900000,-0.000000000,12.183800579,-0.000100000,-0.117000000,-0.111900000,-0.191400000
2023-11-01 10:28:50,-0.414400000,-2.831100000,122.797405833,123.144905849,2.417000000,-0.414300000,122.797405833,123.144905849,1.057700050,0.102600005,0.934700044,0.355700017,1.877700089,0.278600013,59.980502849,-2.831200000,0.000100000,12.209100580,-0.000100000,-0.116600000,-0.105600000,-0.192100000
2023-11-01 10:28:40,-0.413200000,-2.820200000,122.761505831,123.114405848,2.407400000,-0.413100000,122.761505831,123.114405848,1.053200050,0.103700005,0.932600044,0.356200017,1.876000089,0.277600013,59.981202849,-2.820400000,0.000200000,12.172400578,-0.000100000,-0.116300000,-0.105400000,-0.191400000
2023-11-01 10:28:30,-0.413900000,-2.815000000,122.740205830,123.088905846,2.401200000,-0.413900000,122.740205830,123.088905846,1.050100050,0.107200005,0.933000044,0.354300017,1.896300090,0.277600013,59.982902849,-2.815100000,0.000100000,12.143100577,-0.000000000,-0.115500000,-0.105300000,-0.193100000
2023-11-01 10:28:20,-0.416200000,-2.815100000,122.873105836,123.218505853,2.399200000,-0.416100000,122.873105836,123.218505853,1.064800051,0.105900005,0.932900044,0.356900017,1.894200090,0.278000013,59.984002849,-2.815200000,0.000100000,12.137500577,-0.000100000,-0.117400000,-0.105500000,-0.193200000
2023-11-01 10:28:10,-0.415700000,-2.805500000,122.954005840,123.302805857,2.390000000,-0.415700000,122.954005840,123.302805857,1.059800050,0.101700005,0.933300044,0.358000017,1.892100090,0.277600013,59.988902849,-2.805700000,0.000200000,12.090900574,-0.000000000,-0.117000000,-0.105600000,-0.193100000
2023-11-01 10:28:00,-0.418300000,-2.807600000,122.936705839,123.299305856,2.389600000,-0.418200000,122.936705839,123.299305856,1.086400052,0.104600005,0.932100044,0.359100017,1.897600090,0.277500013,59.985102849,-2.807700000,0.000100000,12.110200575,-0.000100000,-0.119400000,-0.105500000,-0.193300000
2023-11-01 10:27:50,-0.421400000,-2.798200000,122.942105839,123.300505856,2.376900000,-0.421400000,122.942105839,123.300505856,1.095800052,0.106600005,0.952700045,0.358500017,1.895800090,0.277700013,59.978602849,-2.798300000,0.000100000,12.083100574,-0.000000000,-0.120300000,-0.107600000,-0.193500000
2023-11-01 10:27:40,-0.423600000,-2.786700000,122.846405835,123.208005852,2.363400000,-0.423500000,122.846405835,123.208005852,1.095300052,0.105800005,0.978900046,0.356100017,1.900300090,0.278600013,59.975002849,-2.786800000,0.000100000,12.053100572,-0.000100000,-0.120000000,-0.109800000,-0.193700000
2023-11-01 10:27:30,-0.431400000,-2.775500000,122.721905829,123.058105845,2.344400000,-0.431300000,122.721905829,123.058105845,1.101200052,0.103900005,0.932000044,0.354900017,1.969900094,0.278000013,59.977802849,-2.775600000,0.000100000,11.957600568,-0.000100000,-0.120600000,-0.105400000,-0.205300000
2023-11-01 10:27:20,-0.432700000,-2.779600000,122.712605829,123.051305845,2.346900000,-0.432700000,122.712605829,123.051305845,1.100400052,0.104000005,0.934200044,0.353400017,1.982800094,0.278100013,59.976802849,-2.779600000,-0.000000000,11.969200569,-0.000000000,-0.120400000,-0.105500000,-0.206800000
2023-11-01 10:27:10,-0.432500000,-2.771300000,122.727605829,123.053605845,2.339200000,-0.432400000,122.727605829,123.053605845,1.084300052,0.105100005,0.932300044,0.353900017,1.988800094,0.277400013,59.984602849,-2.771500000,0.000200000,11.924300566,-0.000100000,-0.119100000,-0.105300000,-0.208000000
2023-11-01 10:27:00,-0.420800000,-2.782900000,122.769305831,123.115805848,2.362300000,-0.420800000,122.769305831,123.115805848,1.092500052,0.105900005,0.933400044,0.354200017,1.905700091,0.277000013,59.989802849,-2.783100000,0.000200000,12.017900571,-0.000000000,-0.119900000,-0.105400000,-0.195500000
2023-11-01 10:26:50,-0.416500000,-2.775200000,122.865105836,123.219205853,2.359100000,-0.416400000,122.865105836,123.219205853,1.083600051,0.105100005,0.931500044,0.356300017,1.879100089,0.277800013,59.985602849,-2.775400000,0.000200000,11.990500570,-0.000100000,-0.119000000,-0.105400000,-0.192000000
2023-11-01 10:26:40,-0.415000000,-2.778100000,122.768905831,123.122405848,2.363400000,-0.414900000,122.768905831,123.122405848,1.079600051,0.106600005,0.932600044,0.355200017,1.876100089,0.277300013,59.971602848,-2.778200000,0.000100000,12.014200571,-0.000100000,-0.118500000,-0.105300000,-0.191100000
2023-11-01 10:26:30,-0.423200000,-2.776000000,122.767905831,123.143305849,2.352900000,-0.423200000,122.767905831,123.143305849,1.084500052,0.106400005,1.001300048,0.355800017,1.880700089,0.277900013,59.984302849,-2.776100000,0.000100000,12.028500571,-0.000000000,-0.119000000,-0.112100000,-0.192100000
2023-11-01 10:26:20,-0.417900000,-2.768800000,122.775905832,123.147405849,2.351300000,-0.417800000,122.775905832,123.147405849,1.095000052,0.105800005,0.932000044,0.354200017,1.885100090,0.278200013,59.991702849,-2.769000000,0.000200000,11.974900569,-0.000100000,-0.119800000,-0.105300000,-0.192700000
2023-11-01 10:26:10,-0.419300000,-2.764300000,122.799205833,123.162405850,2.345300000,-0.419200000,122.799205833,123.162405850,1.113000053,0.104000005,0.935200044,0.356100017,1.881500089,0.277400013,59.983602849,-2.764400000,0.000100000,11.966700568,-0.000100000,-0.121700000,-0.105700000,-0.191800000
2023-11-01 10:26:00,-0.417900000,-2.763600000,122.914005838,123.266305855,2.345900000,-0.417900000,122.914005838,123.266305855,1.067300051,0.107000005,1.004400048,0.460700022,1.882400089,0.278000013,59.982202849,-2.763800000,0.000200000,11.944700567,-0.000000000,-0.117600000,-0.108600000,-0.191700000
2023-11-01 10:25:50,-0.414500000,-2.770700000,122.879105836,123.239305854,2.356400000,-0.414400000,122.879105836,123.239305854,1.056300050,0.106900005,0.933000044,0.355700017,1.886100090,0.278500013,59.979602849,-2.770700000,-0.000000000,11.960200568,-0.000100000,-0.116500000,-0.105300000,-0.192600000
2023-11-01 10:25:40,-0.415700000,-2.764400000,122.906805838,123.278405855,2.348900000,-0.415600000,122.906805838,123.278405855,1.064800051,0.102900005,0.937900045,0.358500017,1.883700089,0.278200013,59.960702848,-2.764400000,-0.000000000,11.938500567,-0.000100000,-0.117300000,-0.106200000,-0.192100000
2023-11-01 10:25:30,-0.417100000,-2.767500000,122.928205839,123.295905856,2.350800000,-0.417000000,122.928205839,123.295905856,1.077400051,0.105200005,0.939900045,0.358600017,1.888800090,0.278100013,59.960102848,-2.767700000,0.000200000,11.951400568,-0.000100000,-0.118200000,-0.106100000,-0.192700000
2023-11-01 10:25:20,-0.417600000,-2.767400000,122.733405830,123.114505848,2.350000000,-0.417600000,122.733405830,123.114505848,1.098500052,0.106700005,0.942900045,0.355800017,1.893600090,0.276700013,59.962402848,-2.767600000,0.000200000,11.982100569,-0.000000000,-0.119800000,-0.105800000,-0.192000000
2023-11-01 10:25:10,-0.422200000,-2.752000000,122.809305833,123.198205852,2.329900000,-0.422200000,122.809305833,123.198205852,1.064800051,0.103800005,1.005300048,0.356400017,1.893900090,0.277300013,59.976602849,-2.752100000,0.000100000,11.921900566,-0.000000000,-0.117200000,-0.112200000,-0.192800000
2023-11-01 10:25:00,-0.415500000,-2.760400000,122.655005826,123.052605845,2.345000000,-0.415500000,122.655005826,123.052605845,1.067300051,0.105200005,0.937600045,0.353300017,1.892600090,0.277300013,59.980002849,-2.760500000,0.000100000,11.941600567,-0.000000000,-0.117500000,-0.105400000,-0.192600000
2023-11-01 10:24:50,-0.417300000,-2.751900000,122.888205837,123.246005854,2.334900000,-0.417200000,122.888205837,123.246005854,1.066000051,0.102400005,0.938300045,0.357200017,1.899200090,0.277700013,60.005002850,-2.752000000,0.000100000,11.889100565,-0.000100000,-0.117600000,-0.105900000,-0.193700000
2023-11-01 10:24:40,-0.416900000,-2.763700000,122.928205839,123.201705852,2.346900000,-0.416900000,122.928205839,123.201705852,1.058700050,0.104600005,0.938400045,0.355000017,1.898600090,0.277900013,60.003202850,-2.763800000,0.000100000,11.930700567,-0.000000000,-0.117000000,-0.105900000,-0.194000000
2023-11-01 10:24:30,-0.413800000,-2.762100000,123.039305844,123.318605857,2.348500000,-0.413800000,123.039305844,123.318605857,1.061400050,0.105400005,0.940000045,0.358000017,1.870400089,0.277900013,59.990202849,-2.762300000,0.000200000,11.931000567,-0.000000000,-0.117200000,-0.106100000,-0.190500000
2023-11-01 10:24:20,-0.415700000,-2.750200000,122.980805841,123.261605855,2.335100000,-0.415500000,122.980805841,123.261605855,1.075600051,0.103500005,0.939600045,0.357600017,1.878000089,0.277500013,59.981202849,-2.750400000,0.000200000,11.891300565,-0.000200000,-0.118600000,-0.105900000,-0.191000000
2023-11-01 10:24:10,-0.415900000,-2.753000000,122.966705841,123.249005854,2.337200000,-0.415900000,122.966705841,123.249005854,1.064400051,0.105500005,0.939800045,0.356000017,1.891500090,0.277700013,59.982202849,-2.753100000,0.000100000,11.893400565,-0.000000000,-0.117300000,-0.106100000,-0.192500000
2023-11-01 10:24:00,-0.415600000,-2.746100000,122.994605842,123.269405855,2.330800000,-0.415600000,122.994605842,123.269405855,1.064400051,0.105700005,0.938500045,0.357000017,1.887700090,0.278300013,59.986602849,-2.746400000,0.000300000,11.865500564,-0.000000000,-0.117600000,-0.105800000,-0.192200000
2023-11-01 10:23:50,-0.422400000,-2.738600000,123.001605842,123.281305856,2.316600000,-0.422300000,123.001605842,123.281305856,1.062900050,0.105200005,1.006500048,0.357800017,1.889700090,0.277800013,59.986602849,-2.738800000,0.000200000,11.859700563,-0.000100000,-0.117000000,-0.112700000,-0.192600000
2023-11-01 10:23:40,-0.415900000,-2.740700000,122.926305839,123.202705852,2.325100000,-0.415800000,122.926305839,123.202705852,1.061400050,0.103600005,0.934900044,0.354600017,1.894200090,0.277000013,59.986202849,-2.740800000,0.000100000,11.842700562,-0.000100000,-0.117200000,-0.105600000,-0.193000000
2023-11-01 10:23:30,-0.418900000,-2.738000000,122.928305839,123.202405852,2.319700000,-0.418800000,122.928305839,123.202405852,1.082900051,0.107000005,0.934700044,0.355300017,1.909900091,0.277900013,59.990802849,-2.738400000,0.000400000,11.840300562,-0.000100000,-0.119100000,-0.105600000,-0.194100000
2023-11-01 10:23:20,-0.418600000,-2.737400000,122.921605838,123.188805851,2.318800000,-0.418600000,122.921605838,123.188805851,1.083500051,0.107700005,0.933200044,0.355900017,1.907800091,0.278000013,59.991502849,-2.737400000,-0.000000000,11.833000562,-0.000000000,-0.119000000,-0.105400000,-0.194200000
2023-11-01 10:23:10,-0.415900000,-2.738000000,122.922405839,123.184905851,2.322400000,-0.415800000,122.922405839,123.184905851,1.054600050,0.103700005,0.932100044,0.356300017,1.904100090,0.277200013,59.984002849,-2.738100000,0.000100000,11.826900562,-0.000100000,-0.116400000,-0.105400000,-0.194000000
